postcode,locality,state,dc,type,sa3,sa3_name,sa4,sa4_name,region,status,sa1_code_2021,sa1_name_2021,sa2_code_2021,sa2_name_2021,ra_2021,ra_2021_name,mmm_2019,ced,altitude,charge_zone,phn_code,phn_name,lga_region,lga_code,electorate,electorate_rating,state_electoral_code,state_electoral_name,area_km2,long,lat
3071,THORNBURY,VIC,PRESTON DC,Delivery Area,20602.0,Darebin - South,206.0,Melbourne - Inner,R1,Updated 6-Feb-2020,20602150022.0,Thornbury,206021500.0,Northcote - West,20.0,Major Cities of Australia,1.0,Cooper,,V1,PHN201,North Western Melbourne,Darebin,21890.0,Cooper,Inner Metropolitan,26203.0,Northcote (Northern Metropolitan),5.132826215269934,145.00582432404667,-37.75818467729104
3072,GILBERTON,VIC,Melbourne Metro,Delivery Area,20902.0,Darebin - North,209.0,Melbourne - North East,R1,Updated 6-Feb-2020,20902152630.0,Reservoir (Vic.),209021526.0,Reservoir - South West,20.0,Major Cities of Australia,1.0,Cooper,67.7230758666992,V1,PHN201,North Western Melbourne,Darebin,21890.0,Cooper,Inner Metropolitan,27003.0,Preston (Northern Metropolitan),11.405631700604896,145.00794381201376,-37.74178806296257
3073,KEON PARK,VIC,PRESTON DC,Delivery Area,20902.0,Darebin - North,209.0,Melbourne - North East,R1,Updated 6-Feb-2020,20902152633.0,Reservoir (Vic.),209021526.0,Reservoir - South West,20.0,Major Cities of Australia,1.0,Cooper,89.3095092773438,V1,PHN201,North Western Melbourne,Darebin,21890.0,Cooper,Inner Metropolitan,27003.0,Preston (Northern Metropolitan),19.028740115899364,145.00683405197017,-37.71216811011137
3074,THOMASTOWN,VIC,EPPING DC,Delivery Area,21005.0,Tullamarine - Broadmeadows,210.0,Melbourne - North West,R1,Updated 6-Feb-2020,20904153030.0,Thomastown,209041530.0,Lalor - West,20.0,Major Cities of Australia,1.0,Scullin,,V1,PHN202,Eastern Melbourne,Whittlesea,27070.0,Scullin,Outer Metropolitan,28303.0,Thomastown (Northern Metropolitan),14.743159108255126,145.0081923958532,-37.683801113277546
3075,LALOR,VIC,EPPING DC,Delivery Area,20904.0,Whittlesea - Wallan,209.0,Melbourne - North East,R1,Updated 6-Feb-2020,20904153032.0,Lalor,209041530.0,Lalor - West,20.0,Major Cities of Australia,1.0,Scullin,,V1,PHN202,Eastern Melbourne,Whittlesea,27070.0,Scullin,Outer Metropolitan,28303.0,Thomastown (Northern Metropolitan),7.725282174630332,145.01280268297143,-37.66678418884454
3076,EPPING,VIC,EPPING DC,Delivery Area,20904.0,Whittlesea - Wallan,209.0,Melbourne - North East,R1,Updated 6-Feb-2020,20904153026.0,Lalor,209041530.0,Lalor - West,20.0,Major Cities of Australia,1.0,Scullin,137.041168212891,V1,PHN202,Eastern Melbourne,Whittlesea,27070.0,Scullin,Outer Metropolitan,28303.0,Thomastown (Northern Metropolitan),35.2737106822749,145.00907882502224,-37.63895113981482
3078,ALPHINGTON,VIC,PRESTON DC,Delivery Area,20607.0,Yarra,206.0,Melbourne - Inner,R1,Updated 6-Feb-2020,20607114520.0,Fairfield (Vic.),206071145.0,Clifton Hill - Alphington,20.0,Major Cities of Australia,1.0,Cooper,,V1,PHN201,North Western Melbourne,Yarra,27350.0,Cooper,Inner Metropolitan,26203.0,Northcote (Northern Metropolitan),6.35495146501806,145.02249715644177,-37.78269579262948
3079,IVANHOE,VIC,HEIDELBERG WEST DEL CENTRE,Delivery Area,20901.0,Banyule,209.0,Melbourne - North East,R1,Updated 6-Feb-2020,20901120118.0,Ivanhoe East,209011201.0,Ivanhoe East - Eaglemont,20.0,Major Cities of Australia,1.0,Jagajaga,,V1,PHN202,Eastern Melbourne,Banyule,20660.0,Jagajaga,Outer Metropolitan,23802.0,Ivanhoe (North-Eastern Metropolitan),7.591003954979077,145.0485920785042,-37.76941278070333
3081,BELLFIELD,VIC,HEIDELBERG WEST DEL CENTRE,Delivery Area,20901.0,Banyule,209.0,Melbourne - North East,R1,Updated 6-Feb-2020,20901119936.0,Heidelberg Heights,209011199.0,Heidelberg West,20.0,Major Cities of Australia,1.0,Jagajaga,,V1,PHN202,Eastern Melbourne,Banyule,20660.0,Jagajaga,Outer Metropolitan,23802.0,Ivanhoe (North-Eastern Metropolitan),6.231083479546631,145.0461469561655,-37.74209600069008
3082,MILL PARK,VIC,EPPING DC,Delivery Area,20904.0,Whittlesea - Wallan,209.0,Melbourne - North East,R1,Updated 6-Feb-2020,20904122129.0,Mill Park,209041221.0,Mill Park - South,20.0,Major Cities of Australia,1.0,Scullin,,V1,PHN202,Eastern Melbourne,Whittlesea,27070.0,Scullin,Outer Metropolitan,25002.0,Mill Park (North-Eastern Metropolitan),13.065789531358565,145.0645114034716,-37.66400379139807
3083,BUNDOORA,VIC,BUNDOORA DC,Delivery Area,20904.0,Whittlesea - Wallan,209.0,Melbourne - North East,R1,Updated 6-Feb-2020,20904121718.0,Bundoora (Vic.),209041217.0,Bundoora - West,20.0,Major Cities of Australia,1.0,Scullin,,V1,PHN202,Eastern Melbourne,Darebin,21890.0,Scullin,Outer Metropolitan,28303.0,Thomastown (Northern Metropolitan),18.506065079793878,145.05782857634105,-37.69983053139698
3084,BANYULE,VIC,HEIDELBERG WEST DEL CENTRE,Delivery Area,20901.0,Banyule,209.0,Melbourne - North East,R1,Updated 6-Feb-2020,20901120346.0,Viewbank,209011203.0,Viewbank - Yallambie,20.0,Major Cities of Australia,1.0,Jagajaga,38.2539176940918,V1,PHN202,Eastern Melbourne,Banyule,20660.0,Jagajaga,Outer Metropolitan,23802.0,Ivanhoe (North-Eastern Metropolitan),13.111112096930032,145.0768810421482,-37.746725530730735
3085,MACLEOD,VIC,HEIDELBERG WEST DEL CENTRE,Delivery Area,20902.0,Darebin - North,209.0,Melbourne - North East,R1,Updated 6-Feb-2020,20902120527.0,Macleod (Vic.),209021205.0,Kingsbury,20.0,Major Cities of Australia,1.0,Jagajaga,,V1,PHN202,Eastern Melbourne,Darebin,21890.0,Jagajaga,Outer Metropolitan,23802.0,Ivanhoe (North-Eastern Metropolitan),7.504416078734644,145.07950618379127,-37.72270000665302
3087,WATSONIA,VIC,BUNDOORA DC,Delivery Area,20903.0,Nillumbik - Kinglake,209.0,Melbourne - North East,R1,Updated 6-Feb-2020,20901120422.0,Watsonia North,209011204.0,Watsonia,20.0,Major Cities of Australia,1.0,Jagajaga,94.5461273193359,V1,PHN202,Eastern Melbourne,Banyule,20660.0,Jagajaga,Outer Metropolitan,23802.0,Ivanhoe (North-Eastern Metropolitan),3.75077041908977,145.08419030310986,-37.70487268959805
3088,BRIAR HILL,VIC,BUNDOORA DC,Delivery Area,20903.0,Nillumbik - Kinglake,209.0,Melbourne - North East,R1,Updated 6-Feb-2020,20903121317.0,Greensborough,209031213.0,Plenty - Yarrambat,20.0,Major Cities of Australia,1.0,Jagajaga,,V1,PHN202,Eastern Melbourne,Nillumbik,25710.0,Jagajaga,Outer Metropolitan,22402.0,Eltham (North-Eastern Metropolitan),13.230920374069376,145.11131156127732,-37.69837577785307
3089,DIAMOND CREEK,VIC,DIAMOND CREEK DC,Delivery Area,20903.0,Nillumbik - Kinglake,209.0,Melbourne - North East,R1,Updated 6-Feb-2020,20903121534.0,Diamond Creek,209031215.0,Wattle Glen - Diamond Creek,20.0,Major Cities of Australia,1.0,Jagajaga,,V1,PHN202,Eastern Melbourne,Nillumbik,25710.0,Jagajaga,Outer Metropolitan,22402.0,Eltham (North-Eastern Metropolitan),17.835944043662877,145.156695988607,-37.667954989580124
3090,PLENTY,VIC,DIAMOND CREEK DC,Delivery Area,20903.0,Nillumbik - Kinglake,209.0,Melbourne - North East,R1,Updated 6-Feb-2020,20903121319.0,Plenty (Vic.),209031213.0,Plenty - Yarrambat,20.0,Major Cities of Australia,1.0,Jagajaga,,V1,PHN202,Eastern Melbourne,Nillumbik,25710.0,Jagajaga,Outer Metropolitan,28804.0,Yan Yean (Northern Victoria),10.975113287782644,145.1123564245424,-37.66742273077392
3091,YARRAMBAT,VIC,DIAMOND CREEK DC,Delivery Area,20903.0,Nillumbik - Kinglake,209.0,Melbourne - North East,R1,Updated 6-Feb-2020,20903121325.0,Yarrambat,209031213.0,Plenty - Yarrambat,20.0,Major Cities of Australia,1.0,Mcewen,178.409072875977,V1,PHN202,Eastern Melbourne,Nillumbik,25710.0,McEwen,Rural,28804.0,Yan Yean (Northern Victoria),15.345415773673968,145.1348567806723,-37.63751318889881
3093,LOWER PLENTY,VIC,BUNDOORA DC,Delivery Area,20901.0,Banyule,209.0,Melbourne - North East,R1,Updated 6-Feb-2020,20901120240.0,Lower Plenty,209011202.0,Montmorency - Briar Hill,20.0,Major Cities of Australia,1.0,Jagajaga,,V1,PHN202,Eastern Melbourne,Banyule,20660.0,Jagajaga,Outer Metropolitan,22402.0,Eltham (North-Eastern Metropolitan),6.822245306017493,145.11621392580153,-37.7388273397603
3094,MONTMORENCY,VIC,BUNDOORA DC,Delivery Area,20901.0,Banyule,209.0,Melbourne - North East,R1,Updated 6-Feb-2020,20901120239.0,Montmorency,209011202.0,Montmorency - Briar Hill,20.0,Major Cities of Australia,1.0,Jagajaga,,V1,PHN202,Eastern Melbourne,Banyule,20660.0,Jagajaga,Outer Metropolitan,22402.0,Eltham (North-Eastern Metropolitan),3.832230922541491,145.1252692806564,-37.719033657160224
3095,ELTHAM,VIC,RESEARCH DELIVERY CENTRE,Delivery Area,20903.0,Nillumbik - Kinglake,209.0,Melbourne - North East,R1,Updated 6-Feb-2020,20903121415.0,Research,209031214.0,Research - North Warrandyte,20.0,Major Cities of Australia,1.0,Menzies,52.2382354736328,V1,PHN202,Eastern Melbourne,Banyule,20660.0,Menzies,Outer Metropolitan,22402.0,Eltham (North-Eastern Metropolitan),30.213897257982136,145.1663490032908,-37.71138952773109
3096,WATTLE GLEN,VIC,DIAMOND CREEK DC,Delivery Area,20903.0,Nillumbik - Kinglake,209.0,Melbourne - North East,R1,Updated 6-Feb-2020,20903121536.0,Wattle Glen,209031215.0,Wattle Glen - Diamond Creek,20.0,Major Cities of Australia,1.0,Jagajaga,,V1,PHN202,Eastern Melbourne,Nillumbik,25710.0,Jagajaga,Outer Metropolitan,22402.0,Eltham (North-Eastern Metropolitan),8.988644428679496,145.18834997372602,-37.66731760281173
3097,BEND OF ISLANDS,VIC,RESEARCH DELIVERY CENTRE,Delivery Area,20903.0,Nillumbik - Kinglake,209.0,Melbourne - North East,R3,Updated 6-Feb-2020,20903121417.0,Kangaroo Ground,209031214.0,Research - North Warrandyte,21.0,Inner Regional Australia,2.0,Menzies,,V1,PHN202,Eastern Melbourne,Nillumbik,25710.0,Menzies,Outer Metropolitan,22402.0,Eltham (North-Eastern Metropolitan),39.780834700853845,145.24167991935045,-37.68944985715579
3099,ARTHURS CREEK,VIC,DIAMOND CREEK DC,Delivery Area,20903.0,Nillumbik - Kinglake,209.0,Melbourne - North East,R3,Updated 6-Feb-2020,20903121219.0,Nutfield,209031212.0,Panton Hill - St Andrews,21.0,Inner Regional Australia,2.0,Mcewen,126.660316467285,V1,PHN202,Eastern Melbourne,Nillumbik,25710.0,McEwen,Rural,22304.0,Eildon (Northern Victoria),99.99776905902436,145.21949492348202,-37.580526921345886
3101,COTHAM,VIC,DEEPDENE DC,Delivery Area,20701.0,Boroondara,207.0,Melbourne - Inner East,R1,Updated 6-Feb-2020,20701152231.0,Kew (Vic.),207011522.0,Kew - West,20.0,Major Cities of Australia,1.0,Kooyong,,V1,PHN202,Eastern Melbourne,Boroondara,21110.0,Kooyong,Inner Metropolitan,24006.0,Kew (Southern Metropolitan),10.48393272378146,145.03316711856016,-37.80346071587884
3102,KEW EAST,VIC,DEEPDENE DC,Delivery Area,20701.0,Boroondara,207.0,Melbourne - Inner East,R1,Updated 6-Feb-2020,20701152230.0,Kew East,207011522.0,Kew - West,20.0,Major Cities of Australia,1.0,Kooyong,44.8523750305176,V1,PHN202,Eastern Melbourne,Boroondara,21110.0,Kooyong,Inner Metropolitan,24006.0,Kew (Southern Metropolitan),4.064979733829097,145.052373611621,-37.79070499784232
3103,BALWYN,VIC,DEEPDENE DC,Delivery Area,20701.0,Boroondara,207.0,Melbourne - Inner East,R1,Updated 6-Feb-2020,20701114735.0,Balwyn,207011147.0,Balwyn,20.0,Major Cities of Australia,1.0,Kooyong,-3492.0,V1,PHN202,Eastern Melbourne,Boroondara,21110.0,Kooyong,Inner Metropolitan,24006.0,Kew (Southern Metropolitan),5.274329621160427,145.0804291437828,-37.80948169926346
3104,BALWYN NORTH,VIC,DEEPDENE DC,Delivery Area,20703.0,Whitehorse - West,207.0,Melbourne - Inner East,R1,Updated 6-Feb-2020,20703116433.0,Mont Albert North,207031164.0,Box Hill North,20.0,Major Cities of Australia,1.0,Kooyong,,V1,PHN202,Eastern Melbourne,Whitehorse,26980.0,Kooyong,Inner Metropolitan,24006.0,Kew (Southern Metropolitan),9.092691089262887,145.08429141648628,-37.79174684893865
3105,BULLEEN,VIC,TEMPLESTOWE DC,Delivery Area,20901.0,Banyule,209.0,Melbourne - North East,R1,Updated 6-Feb-2020,20702115628.0,Bulleen,207021156.0,Bulleen,20.0,Major Cities of Australia,1.0,Menzies,12.6596412658691,V1,PHN202,Eastern Melbourne,Manningham,24210.0,Menzies,Outer Metropolitan,21502.0,Bulleen (North-Eastern Metropolitan),6.513920060021455,145.08697688851572,-37.7686347800319
3106,TEMPLESTOWE,VIC,TEMPLESTOWE DC,Delivery Area,20702.0,Manningham - West,207.0,Melbourne - Inner East,R1,Updated 6-Feb-2020,20702115944.0,Templestowe,207021159.0,Templestowe,20.0,Major Cities of Australia,1.0,Menzies,74.24658203125,V1,PHN202,Eastern Melbourne,Manningham,24210.0,Menzies,Outer Metropolitan,28402.0,Warrandyte (North-Eastern Metropolitan),16.117233913411795,145.14863297692256,-37.75404739206176
3107,TEMPLESTOWE LOWER,VIC,TEMPLESTOWE DC,Delivery Area,20702.0,Manningham - West,207.0,Melbourne - Inner East,R1,Updated 6-Feb-2020,20702116033.0,Templestowe Lower,207021160.0,Templestowe Lower,20.0,Major Cities of Australia,1.0,Menzies,50.5996589660645,V1,PHN202,Eastern Melbourne,Manningham,24210.0,Menzies,Outer Metropolitan,21502.0,Bulleen (North-Eastern Metropolitan),5.922296209789265,145.11219805973136,-37.76382416083614
3108,DONCASTER,VIC,TEMPLESTOWE DC,Delivery Area,20703.0,Whitehorse - West,207.0,Melbourne - Inner East,R1,Updated 6-Feb-2020,20702142505.0,Doncaster East,207021425.0,Doncaster East - South,20.0,Major Cities of Australia,1.0,Menzies,112.336753845215,V1,PHN202,Eastern Melbourne,Manningham,24210.0,Menzies,Outer Metropolitan,28402.0,Warrandyte (North-Eastern Metropolitan),8.80417511246698,145.12396280838726,-37.78476658866522
3109,DONCASTER EAST,VIC,TEMPLESTOWE DC,Delivery Area,21102.0,Manningham - East,211.0,Melbourne - Outer East,R1,Updated 6-Feb-2020,20702142535.0,Doncaster East,207021425.0,Doncaster East - South,20.0,Major Cities of Australia,1.0,Menzies,,V1,PHN202,Eastern Melbourne,Manningham,24210.0,Menzies,Outer Metropolitan,28402.0,Warrandyte (North-Eastern Metropolitan),11.108775205820605,145.16389464108315,-37.77881525879384
3111,DONVALE,VIC,TEMPLESTOWE DC,Delivery Area,21102.0,Manningham - East,211.0,Melbourne - Outer East,R1,Updated 6-Feb-2020,21102126211.0,Donvale,211021262.0,Warrandyte - Wonga Park,20.0,Major Cities of Australia,1.0,Menzies,,V1,PHN202,Eastern Melbourne,Manningham,24210.0,Menzies,Outer Metropolitan,28402.0,Warrandyte (North-Eastern Metropolitan),11.690936353560533,145.19137221367944,-37.78977573426493
3113,NORTH WARRANDYTE,VIC,MOOROOLBARK DC,Delivery Area,21102.0,Manningham - East,211.0,Melbourne - Outer East,R1,Updated 6-Feb-2020,21102126232.0,Warrandyte,211021262.0,Warrandyte - Wonga Park,20.0,Major Cities of Australia,1.0,Menzies,78.8804168701172,V1,PHN202,Eastern Melbourne,Nillumbik,25710.0,Menzies,Outer Metropolitan,28402.0,Warrandyte (North-Eastern Metropolitan),26.108883733352823,145.21126891665722,-37.74042875569707
3114,PARK ORCHARDS,VIC,MOOROOLBARK DC,Delivery Area,21103.0,Maroondah,211.0,Melbourne - Outer East,R1,Updated 6-Feb-2020,21103126801.0,Ringwood North,211031268.0,Ringwood North,20.0,Major Cities of Australia,1.0,Menzies,,V1,PHN202,Eastern Melbourne,Maroondah,24410.0,Menzies,Outer Metropolitan,28402.0,Warrandyte (North-Eastern Metropolitan),9.4749295626513,145.2147728916379,-37.77700299022645
3115,WONGA PARK,VIC,MOOROOLBARK DC,Delivery Area,21103.0,Maroondah,211.0,Melbourne - Outer East,R1,Updated 6-Feb-2020,21103126534.0,Wonga Park,211031265.0,Croydon Hills - Warranwood,21.0,Inner Regional Australia,1.0,Menzies,,V1,PHN202,Eastern Melbourne,Maroondah,24410.0,Menzies,Outer Metropolitan,28402.0,Warrandyte (North-Eastern Metropolitan),23.21714803153478,145.26979763681717,-37.73565677027849
3116,CHIRNSIDE PARK,VIC,MOOROOLBARK DC,Delivery Area,21105.0,Yarra Ranges,211.0,Melbourne - Outer East,R1,Updated 6-Feb-2020,21105127525.0,Chirnside Park,211051275.0,Chirnside Park,20.0,Major Cities of Australia,1.0,Casey,91.3073501586914,V1,PHN202,Eastern Melbourne,Yarra Ranges,27450.0,Casey,Rural,28402.0,Warrandyte (North-Eastern Metropolitan),22.202670301311407,145.3143146753449,-37.73860224671859
3121,BURNLEY,VIC,RICHMOND DC,Delivery Area,20607.0,Yarra,206.0,Melbourne - Inner,R1,Updated 6-Feb-2020,20607151833.0,Richmond (Vic.),206071518.0,Richmond - North,20.0,Major Cities of Australia,1.0,Melbourne,14.5180215835571,V1,PHN201,North Western Melbourne,Yarra,27350.0,Melbourne,Inner Metropolitan,27103.0,Richmond (Northern Metropolitan),6.212614290231857,145.0040467441445,-37.82290709754015
3122,AUBURN SOUTH,VIC,HAWTHORN DELIVERY CENTRE,Delivery Area,20804.0,Stonnington - East,208.0,Melbourne - Inner South,R1,Updated 6-Feb-2020,20701152028.0,Hawthorn (Vic.),207011520.0,Hawthorn - South,20.0,Major Cities of Australia,1.0,Kooyong,,V1,PHN202,Eastern Melbourne,Boroondara,21110.0,Kooyong,Inner Metropolitan,23706.0,Hawthorn (Southern Metropolitan),5.877066840636976,145.03200648737106,-37.82476770117014
3123,AUBURN,VIC,HAWTHORN DELIVERY CENTRE,Delivery Area,20701.0,Boroondara,207.0,Melbourne - Inner East,R1,Updated 6-Feb-2020,20701115237.0,Hawthorn East,207011152.0,Hawthorn East,20.0,Major Cities of Australia,1.0,Kooyong,,V1,PHN202,Eastern Melbourne,Boroondara,21110.0,Kooyong,Inner Metropolitan,23706.0,Hawthorn (Southern Metropolitan),3.4850001845023044,145.05002064355412,-37.83099538303459
3124,CAMBERWELL,VIC,DEEPDENE DC,Delivery Area,20701.0,Boroondara,207.0,Melbourne - Inner East,R1,Updated 6-Feb-2020,20701115542.0,Surrey Hills,207011155.0,Surrey Hills (West) - Canterbury,20.0,Major Cities of Australia,1.0,Kooyong,,V1,PHN202,Eastern Melbourne,Boroondara,21110.0,Kooyong,Inner Metropolitan,24006.0,Kew (Southern Metropolitan),7.588915780268729,145.0736716287095,-37.838370085205945
3125,BENNETTSWOOD,VIC,BURWOOD DC,Delivery Area,21205.0,Monash,212.0,Melbourne - South East,R1,Updated 6-Feb-2020,21205131937.0,Burwood (Vic.),212051319.0,Ashwood - Chadstone,20.0,Major Cities of Australia,1.0,Chisholm,,V1,PHN202,Eastern Melbourne,Monash,24970.0,Chisholm,Inner Metropolitan,21102.0,Box Hill (North-Eastern Metropolitan),6.08250943366429,145.111260700818,-37.84966125569844
3126,CAMBERWELL EAST,VIC,DEEPDENE DC,Delivery Area,20701.0,Boroondara,207.0,Melbourne - Inner East,R1,Updated 6-Feb-2020,20701115543.0,Canterbury (Vic.),207011155.0,Surrey Hills (West) - Canterbury,20.0,Major Cities of Australia,1.0,Kooyong,57.6665573120117,V1,PHN202,Eastern Melbourne,Boroondara,21110.0,Kooyong,Inner Metropolitan,24006.0,Kew (Southern Metropolitan),3.1302429670761174,145.07552249069656,-37.82372573236557
3127,MONT ALBERT,VIC,BOX HILL DC,Delivery Area,20703.0,Whitehorse - West,207.0,Melbourne - Inner East,R1,Updated 6-Feb-2020,20703116723.0,Mont Albert,207031167.0,Surrey Hills (East) - Mont Albert,20.0,Major Cities of Australia,1.0,Kooyong,93.0044326782227,V1,PHN202,Eastern Melbourne,Boroondara,21110.0,Kooyong,Inner Metropolitan,24006.0,Kew (Southern Metropolitan),6.133986529879056,145.10085680173324,-37.824249745320586
3128,BOX HILL,VIC,BOX HILL DC,Delivery Area,20703.0,Whitehorse - West,207.0,Melbourne - Inner East,R1,Updated 6-Feb-2020,20703116358.0,Box Hill (Vic.),207031163.0,Box Hill,20.0,Major Cities of Australia,1.0,Chisholm,,V1,PHN202,Eastern Melbourne,Whitehorse,26980.0,Chisholm,Inner Metropolitan,21102.0,Box Hill (North-Eastern Metropolitan),7.012372618184825,145.12474109754336,-37.82903802471204
3129,BOX HILL NORTH,VIC,BOX HILL DC,Delivery Area,20703.0,Whitehorse - West,207.0,Melbourne - Inner East,R1,Updated 6-Feb-2020,20703116437.0,Box Hill North,207031164.0,Box Hill North,20.0,Major Cities of Australia,1.0,Chisholm,,V1,PHN202,Eastern Melbourne,Whitehorse,26980.0,Kooyong,Inner Metropolitan,21102.0,Box Hill (North-Eastern Metropolitan),6.130809633821396,145.12291056116004,-37.80481881381618
3130,BLACKBURN,VIC,NUNAWADING DC,Delivery Area,20703.0,Whitehorse - West,207.0,Melbourne - Inner East,R1,Updated 6-Feb-2020,20703116225.0,Blackburn South,207031162.0,Blackburn South,20.0,Major Cities of Australia,1.0,Chisholm,,V1,PHN202,Eastern Melbourne,Whitehorse,26980.0,Chisholm,Inner Metropolitan,27202.0,Ringwood (North-Eastern Metropolitan),12.203910682668306,145.15103029527415,-37.82327918064874
3131,BRENTFORD SQUARE,VIC,NUNAWADING DC,Delivery Area,21104.0,Whitehorse - East,211.0,Melbourne - Outer East,R1,Updated 6-Feb-2020,21104127129.0,Nunawading,211041271.0,Nunawading,20.0,Major Cities of Australia,1.0,Chisholm,,V1,PHN202,Eastern Melbourne,Manningham,24210.0,Deakin,Outer Metropolitan,27202.0,Ringwood (North-Eastern Metropolitan),9.148743169898582,145.174090867716,-37.82737802694869
3132,MITCHAM,VIC,NUNAWADING DC,Delivery Area,21104.0,Whitehorse - East,211.0,Melbourne - Outer East,R1,Updated 6-Feb-2020,21104127040.0,Mitcham (Vic.),211041270.0,Mitcham (Vic.),20.0,Major Cities of Australia,1.0,Deakin,129.772232055664,V1,PHN202,Eastern Melbourne,Whitehorse,26980.0,Deakin,Outer Metropolitan,27202.0,Ringwood (North-Eastern Metropolitan),6.62705243168354,145.19900750342896,-37.81817725000549
